time,OV39.forces.x,OV39.forces.y,OV39.forces.z
3860,0.90234375,0.43359375,0.046875
3880,0.890625,0.43359375,0.03515625
3901,0.90234375,0.39453125,0.04296875
3920,0.90625,0.37890625,0.04296875
3939,0.8984375,0.3984375,0.04296875
3959,0.90234375,0.40234375,0.04296875
3981,0.90234375,0.3984375,0.04296875
4000,0.8984375,0.37890625,0.04296875
4019,0.90625,0.3828125,0.0546875
4041,0.91015625,0.40234375,0.05859375
4060,0.90625,0.40625,0.05859375
4079,0.90625,0.40625,0.0546875
4101,0.90625,0.40234375,0.05078125
4120,0.90625,0.37890625,0.05859375
4139,0.94140625,0.3671875,0.1015625
4160,1.09375,0.36328125,0.09375
4180,1.0078125,0.3671875,0.19140625
4200,0.93359375,0.15234375,0.18359375
4219,0.51171875,-0.13671875,-0.11328125
4241,-0.05859375,-0.37109375,-0.26171875
4260,-0.28125,-0.85546875,-0.21484375
4281,-0.5078125,-1.328125,-0.265625
4301,-0.62890625,-1.40625,-0.33203125
4320,-0.703125,-1.171875,-0.3125
4342,-0.62890625,-1.02734375,-0.19921875
4360,-0.51953125,-1.203125,-0.09375
4380,-0.203125,-1.38671875,0.0390625
4401,-0.01953125,-1.37890625,0.04296875
4419,0.02734375,-1.0703125,0.01171875
4441,0.02734375,-1.0703125,0.01171875
4461,-0.0546875,-0.8828125,-0.109375
4479,0.1640625,-1.078125,0.0078125
4500,0.6171875,-1.44140625,0.2734375
4519,0.921875,-1.765625,0.48046875
4540,0.671875,-1.72265625,0.61328125
4560,0.734375,-1.71484375,0.37109375
4579,0.77734375,-1.72265625,-0.078125
4600,0.171875,0.93359375,0.14453125
4619,0.171875,0.93359375,0.14453125
4640,-0.09375,1.0390625,-0.44140625
4659,0.390625,0.734375,-0.2109375
4679,0.609375,0.72265625,0.01953125
4699,0.62890625,0.76171875,0.01171875
4719,0.73828125,0.70703125,0.02734375
4739,0.83984375,0.65234375,0.0390625
4759,0.9453125,0.578125,0.0234375
4779,0.9140625,0.55078125,0
4799,0.85546875,0.54296875,-0.01171875
4820,0.8359375,0.5625,-0.01171875
4839,0.8125,0.58984375,-0.01171875
4860,0.7890625,0.58984375,-0.03515625
4880,0.77734375,0.62890625,-0.0390625
4900,0.76953125,0.6640625,-0.0390625
4923,0.765625,0.6640625,-0.01953125
4939,0.7890625,0.61328125,-0.015625
4960,0.828125,0.546875,-0.0078125
4980,0.8359375,0.53515625,0.0078125
5000,0.81640625,0.578125,0.0078125
5019,0.77734375,0.625,-0.00390625
5039,0.75390625,0.61328125,-0.0234375
5059,0.77734375,0.578125,-0.03125
5080,0.796875,0.54296875,-0.03125
5100,0.79296875,0.53515625,-0.0234375
5119,0.7734375,0.56640625,-0.0234375
5139,0.7734375,0.56640625,-0.02734375
5159,0.79296875,0.546875,-0.01953125
5180,0.80859375,0.52734375,-0.015625
5201,0.8203125,0.546875,-0.0078125
5220,0.82421875,0.5546875,0.01953125
5239,0.87109375,0.63671875,0.05078125
5259,0.9453125,0.73046875,0.1328125
5280,1.015625,0.7734375,0.1171875
5299,0.82421875,0.625,0.08984375
5319,0.4140625,0.41796875,-0.21875
5340,0.0078125,0.0625,-0.42578125
5360,-0.3203125,-0.12109375,-0.375
5380,-0.58984375,-0.98828125,-0.1796875
5401,-0.52734375,-1.8828125,-0.07421875
5419,-0.48046875,-1.8046875,-0.14453125
5440,-0.53125,-1.19921875,-0.1328125
5460,-0.44921875,-0.9140625,-0.12109375
5480,-0.29296875,-1.1796875,-0.09375
5499,-0.02734375,-1.3203125,-0.04296875
5523,0.078125,-1.28515625,0.015625
5539,-0.04296875,-1.1875,-0.02734375
5560,-0.03125,-1.05859375,-0.0703125
5580,0.07421875,-1.16796875,-0.11328125
5601,0.390625,-1.54296875,0.01171875
5620,0.5546875,-1.73828125,0.1796875
5639,0.50390625,-1.671875,0.2265625
5659,0.14453125,-1.15625,0.19140625
5680,0.2578125,-0.83203125,-0.390625
5699,0.36328125,-0.23828125,-0.46875
5719,0.5703125,0.61328125,-0.16796875
5739,0.3828125,1.11328125,-0.015625
5759,0.16796875,1.0078125,-0.26171875
5780,0.3828125,0.6171875,-0.3125
5801,0.74609375,0.5859375,-0.0546875
5819,0.74609375,0.74609375,0.01171875
5839,0.71484375,0.69921875,-0.05859375
5860,0.80078125,0.5859375,-0.078125
5880,0.86328125,0.4921875,-0.0546875
5901,0.90234375,0.44921875,-0.05078125
5920,0.87890625,0.4609375,-0.04296875
5940,0.84375,0.49609375,-0.03125
5961,0.82421875,0.5625,-0.05078125
5980,0.80859375,0.59375,-0.0625
6001,0.8046875,0.5703125,-0.0859375
6022,0.828125,0.5625,-0.07421875
6040,0.83203125,0.5546875,-0.06640625
6059,0.83984375,0.5390625,-0.05078125
6081,0.8671875,0.52734375,-0.046875
6101,0.875,0.5078125,-0.03125
6121,0.8671875,0.50390625,-0.02734375
6139,0.87890625,0.51171875,-0.03125
6159,0.859375,0.51953125,-0.03125
6180,0.83984375,0.51953125,-0.046875
6200,0.828125,0.5078125,-0.05078125
6219,0.82421875,0.48828125,-0.05078125
6239,0.83203125,0.4765625,-0.046875
6259,0.82421875,0.4765625,-0.0390625
6279,0.8359375,0.515625,-0.02734375
6299,0.84375,0.4921875,-0.02734375
6319,0.8515625,0.5,-0.02734375
6339,0.83203125,0.515625,-0.03515625
6359,0.82421875,0.51953125,-0.03125
6379,0.828125,0.51953125,-0.04296875
6399,0.8203125,0.515625,-0.046875
6419,0.828125,0.51171875,-0.0390625
6440,0.828125,0.51171875,-0.0390625
6459,0.83984375,0.52734375,-0.03125
6480,0.83984375,0.53125,-0.0234375
6500,0.8671875,0.62890625,-0.0078125
6520,0.9140625,0.7578125,0.07421875
6539,1.08984375,0.6875,0.08203125
6559,1.11328125,0.46875,0.17578125
6580,0.88671875,0.2421875,0.04296875
6600,0.47265625,0.18359375,-0.30078125
6619,-0.29296875,-0.0625,-0.640625
6639,-0.2265625,-0.6328125,-0.41015625
6659,-0.26171875,-0.94140625,-0.24609375
6680,-0.703125,-1.18359375,-0.3515625
6700,-0.74609375,-1.328125,-0.34375
6720,-0.58984375,-1.3046875,-0.2890625
6739,-0.42578125,-1.27734375,-0.22265625
6760,-0.17578125,-1.30078125,-0.15625
6781,-0.03125,-1.28515625,-0.125
6800,0.0625,-1.13671875,-0.16015625
6820,0.1015625,-1,-0.16796875
6839,0.05078125,-1.01171875,-0.2109375
6860,0.02734375,-1.06640625,-0.265625
6880,0.2734375,-1.24609375,-0.23828125
6901,0.49609375,-1.48828125,-0.02734375
6920,0.78125,-1.359375,0.23828125
6939,0.6328125,-1.078125,0.14453125
6959,0.484375,-1.06640625,-0.3671875
6981,0.484375,-0.40234375,-0.453125
7000,0.625,0.67578125,-0.078125
7019,0.37890625,1.16015625,0.04296875
7039,0.3125,0.84765625,-0.26953125
7060,0.671875,0.453125,-0.171875
7080,0.8828125,0.59765625,0.04296875
7101,0.7890625,0.78125,0.046875
7119,0.79296875,0.66015625,0
7139,0.84375,0.4921875,-0.04296875
7159,0.9296875,0.44140625,-0.03125
7179,0.9296875,0.48828125,-0.01171875
7199,0.87109375,0.515625,-0.01953125
7219,0.85546875,0.4921875,-0.01953125
7239,0.85546875,0.48046875,-0.01953125
7261,0.83984375,0.4921875,-0.03515625
7280,0.8203125,0.53125,-0.046875
7300,0.8203125,0.55859375,-0.0390625
7319,0.83984375,0.55859375,-0.02734375
7339,0.8671875,0.5234375,-0.015625
7359,0.8671875,0.49609375,-0.01171875
7380,0.86328125,0.484375,-0.00390625
7400,0.875,0.515625,0.01171875
7419,0.8671875,0.5390625,0.01171875
7440,0.84765625,0.53125,-0.0078125
7460,0.84375,0.4921875,-0.015625
7480,0.84765625,0.47265625,-0.01171875
7501,0.84765625,0.4765625,-0.0078125
7520,0.83984375,0.49609375,-0.0078125
7539,0.83984375,0.4921875,-0.01171875
7560,0.84375,0.484375,-0.0078125
7580,0.85546875,0.484375,-0.00390625
7599,0.8515625,0.484375,-0.00390625
7619,0.859375,0.50390625,0
7639,0.8671875,0.4921875,0
7659,0.8828125,0.46484375,0.00390625
7679,0.87890625,0.4609375,-0.0078125
7700,0.875,0.453125,-0.00390625
7720,0.8671875,0.4453125,-0.015625
7739,0.87890625,0.4453125,-0.0078125
7759,0.88671875,0.46484375,0.00390625
7781,0.87890625,0.453125,-0.00390625
7799,0.87890625,0.453125,-0.00390625
7821,0.875,0.453125,0
7839,0.875,0.453125,0
7859,0.87890625,0.44921875,0
7879,0.87890625,0.4609375,0
7899,0.87890625,0.46484375,0
7919,0.890625,0.44921875,-0.00390625
7939,0.890625,0.4375,-0.00390625
7959,0.890625,0.421875,0.015625
7979,1.015625,0.50390625,0.09765625
7999,1.21484375,0.81640625,0.1484375
8019,1.0234375,0.59765625,0.1484375
8039,0.74609375,0.21484375,-0.0390625
8059,0.48046875,-0.078125,-0.1875
8080,0.23828125,-0.2421875,-0.37890625
8100,-0.171875,-0.41015625,-0.36328125
8119,-0.48046875,-0.86328125,-0.296875
8139,-0.71875,-1.44921875,-0.3359375
8159,-0.58203125,-1.41796875,-0.35546875
8180,-0.5546875,-1.03515625,-0.27734375
8199,-0.51171875,-0.96875,-0.30078125
8221,-0.375,-1.16015625,-0.2421875
8239,-0.2109375,-1.38671875,-0.1953125
8260,0,-1.4140625,-0.09375
8280,0.12109375,-1.265625,-0.0703125
8300,0.28515625,-1.1484375,-0.12109375
8319,0.37890625,-1.10546875,-0.140625
8340,0.5703125,-1.09765625,-0.0546875
8360,0.7890625,-1.0234375,0.1015625
8379,0.67578125,-0.6640625,0.125
8399,0.58203125,-0.51171875,-0.125
8421,0.7734375,-0.17578125,-0.328125
8439,0.64453125,0.671875,-0.0859375
8460,0.64453125,0.671875,-0.0859375
8479,0.328125,0.9140625,-0.2265625
8499,0.57421875,0.56640625,-0.20703125
8519,0.83203125,0.5546875,0.0078125
8539,0.74609375,0.64453125,0.046875
8560,0.71484375,0.6171875,-0.015625
8581,0.7578125,0.5703125,-0.04296875
8600,0.80859375,0.56640625,-0.0390625
8620,0.83984375,0.54296875,-0.0234375
8639,0.83984375,0.54296875,-0.00390625
8659,0.83984375,0.55859375,0.01953125
8681,0.84375,0.57421875,0.015625
8700,0.8359375,0.55859375,-0.0078125
8719,0.83203125,0.5390625,-0.015625
8740,0.8359375,0.55078125,-0.01171875
8760,0.83984375,0.53515625,-0.00390625
8779,0.84765625,0.51953125,0.00390625
8801,0.859375,0.4765625,0.0078125
8820,0.8828125,0.453125,0.01171875
8839,0.87890625,0.48046875,0.015625
8859,0.859375,0.51171875,0.015625
8882,0.84765625,0.50390625,0
8900,0.8515625,0.48046875,0
8919,0.859375,0.4609375,0.00390625
8941,0.87890625,0.44921875,0.00390625
8959,0.87109375,0.46484375,0.01171875
8980,0.859375,0.484375,0.00390625
9001,0.8515625,0.47265625,0.00390625
9019,0.86328125,0.453125,0.00390625
9039,0.8828125,0.4453125,0.01171875
9059,0.8671875,0.45703125,0.015625
9081,0.85546875,0.48046875,0.01171875
9100,0.84765625,0.47265625,0.0078125
9119,0.85546875,0.4609375,0.0078125
9140,0.8828125,0.45703125,0.01953125
9159,0.87109375,0.4765625,0.01953125
9180,0.86328125,0.5,0.015625
9201,0.859375,0.4921875,0.015625
9221,0.8671875,0.4765625,0.0078125
9239,0.87109375,0.46484375,0.01171875
9261,0.8671875,0.47265625,0.0078125
9281,0.8671875,0.46875,0.0078125
9300,0.85546875,0.45703125,0.0078125
9321,0.859375,0.4453125,0.02734375
9339,0.96875,0.56640625,0.1015625
9360,1.1328125,0.859375,0.13671875
9381,0.5625,0.37890625,-0.0546875
9399,0.5625,0.37890625,-0.0546875
9419,0.1953125,0.1015625,-0.34375
9439,-0.125,-0.421875,-0.4453125
9459,-0.234375,-1.4375,-0.23046875
9480,-0.44140625,-1.53515625,-0.3359375
9500,-0.57421875,-1.31640625,-0.4140625
9519,-0.48046875,-1.03515625,-0.37890625
9539,-0.296875,-0.9140625,-0.3203125
9559,-0.09375,-1.0546875,-0.19140625
9579,0.0234375,-1.1953125,-0.09765625
9599,0.09375,-1.13671875,-0.0546875
9619,0.1015625,-1.01953125,-0.046875
9640,0.08984375,-0.96875,-0.07421875
9659,0.0859375,-0.953125,-0.11328125
9680,0.12109375,-1.05859375,-0.07421875
9700,0.36328125,-1.234375,0.03515625
9720,0.66796875,-1.20703125,0.21484375
9739,0.8984375,-1.2265625,0.28515625
9759,1.109375,-1.11328125,0.52734375
9780,1.20703125,-1.05078125,0.390625
9800,0.7421875,-0.89453125,-0.078125
9820,0.3671875,-0.3515625,-0.29296875
9840,0.42578125,0.60546875,-0.12890625
9860,0.4140625,1.078125,-0.08203125
9880,0.46875,0.73828125,-0.1640625
9900,0.72265625,0.41796875,-0.09375
9920,0.8671875,0.4453125,0.0234375
9939,0.83203125,0.6171875,0.06640625
9959,0.8046875,0.70703125,0.046875
9980,0.8203125,0.6484375,0.0078125
9999,0.84765625,0.5703125,-0.00390625
10020,0.8515625,0.5546875,0.0078125
10039,0.79296875,0.59375,0.01171875
10061,0.7890625,0.59375,0.01953125
10080,0.80078125,0.58203125,0.00390625
10101,0.8046875,0.54296875,-0.015625
10120,0.796875,0.52734375,-0.0234375
10140,0.796875,0.5390625,-0.01171875
10159,0.8125,0.5546875,0
10181,0.8359375,0.5546875,0.01953125
10200,0.85546875,0.546875,0.0234375
10219,0.86328125,0.51171875,0.015625
10239,0.84375,0.515625,0.01171875
10259,0.828125,0.51953125,0
10280,0.82421875,0.515625,-0.00390625
10301,0.83203125,0.515625,0
10320,0.828125,0.5,0
10339,0.82421875,0.5,0.00390625
10359,0.81640625,0.49609375,0.00390625
10379,0.8203125,0.49609375,0.00390625
10400,0.83203125,0.5078125,0.01171875
10419,0.85546875,0.50390625,0.015625
10439,0.85546875,0.5078125,0.015625
10460,0.8515625,0.51171875,0.01171875
10479,0.85546875,0.49609375,0.015625
10500,0.85546875,0.49609375,0.015625
10520,0.859375,0.4921875,0.015625
10539,0.8515625,0.5,0.01171875
10559,0.84765625,0.51953125,0.02734375
10580,0.921875,0.53515625,0.09375
10599,1.2265625,0.796875,0.18359375
10619,1.25390625,0.77734375,0.29296875
10640,0.93359375,0.3671875,0.1796875
10659,0.57421875,0.15234375,-0.171875
10679,0.16015625,0.1953125,-0.45703125
10701,-0.41796875,-0.3828125,-0.484375
10719,-0.44140625,-1.0390625,-0.33203125
10739,-0.56640625,-1.3203125,-0.37890625
10759,-0.625,-1.28125,-0.4296875
10781,-0.53125,-1.15625,-0.34375
10799,-0.33984375,-1.19921875,-0.29296875
10820,-0.078125,-1.2734375,-0.19921875
10839,0.125,-1.265625,-0.15625
10859,0.1796875,-1.1171875,-0.15625
10880,0.19140625,-0.87109375,-0.18359375
10900,0.15625,-0.80078125,-0.21484375
10919,0.07421875,-0.94140625,-0.22265625
10939,-0.01171875,-1.11328125,-0.23046875
10959,0.12890625,-1.3671875,-0.16015625
10981,0.41015625,-1.5078125,-0.0390625
10999,0.609375,-1.46484375,0.03125
11019,0.8046875,-1.21484375,0.17578125
11040,0.47265625,-0.78125,-0.33203125
11059,0.47265625,-0.78125,-0.33203125
11079,0.45703125,0.90625,-0.16015625
11099,0.37890625,0.87890625,-0.1171875
11119,0.39453125,0.51953125,-0.2578125
11139,0.72265625,0.37890625,-0.08984375
11159,0.9375,0.55859375,0.08984375
11179,0.9296875,0.69921875,0.08984375
11199,0.92578125,0.66796875,0.04296875
11219,0.94140625,0.53125,0.01171875
11239,0.96875,0.421875,0
11259,0.96484375,0.4140625,0.01171875
11280,0.91796875,0.4296875,-0.01171875
11300,0.890625,0.42578125,-0.01171875
11320,0.875,0.421875,-0.0234375
11339,0.859375,0.41796875,-0.05078125
11359,0.87890625,0.43359375,-0.0390625
11380,0.875,0.4296875,-0.03125
11400,0.91796875,0.4140625,-0.015625
11419,0.9296875,0.39453125,0.00390625
11440,0.92578125,0.41015625,0.00390625
11459,0.921875,0.4296875,0.01171875
11479,0.91796875,0.42578125,0.015625
11500,0.91015625,0.44921875,0.01171875
11519,0.89453125,0.4296875,-0.00390625
11540,0.89453125,0.39453125,-0.0078125
11560,0.87890625,0.39453125,-0.0078125
11579,0.8828125,0.40234375,0.00390625
11599,0.89453125,0.421875,0
11619,0.8984375,0.41796875,0.00390625
11639,0.90625,0.4140625,0.0078125
11660,0.90625,0.41015625,0.0078125
11679,0.91015625,0.3984375,0.01171875
11701,0.91015625,0.3984375,0.00390625
11719,0.91015625,0.41015625,0.00390625
11740,0.90234375,0.4140625,0.00390625
11759,0.9140625,0.41015625,0.0078125
11781,0.91015625,0.40234375,0.0078125
11800,0.9140625,0.40234375,0.00390625
11819,0.90234375,0.40625,0
11839,0.8984375,0.40625,-0.00390625
11859,0.90625,0.40234375,-0.00390625
11880,0.90234375,0.40234375,-0.00390625
11901,0.90625,0.3984375,0
11919,0.91015625,0.39453125,0.0078125
11940,0.9609375,0.43359375,0.0546875
11959,1.1328125,0.640625,0.140625
11979,1.23828125,0.62890625,0.234375
11999,1.00390625,0.43359375,0.16015625
12019,0.49609375,0.08984375,-0.19140625
12039,-0.30859375,-0.23828125,-0.52734375
12061,-0.41015625,-0.6484375,-0.43359375
12079,0.03515625,-1.2421875,-0.23828125
12100,-0.1796875,-1.51953125,-0.328125
12119,-0.40234375,-1.1875,-0.4453125
12139,-0.43359375,-0.83984375,-0.484375
12159,-0.359375,-0.8828125,-0.41015625
12180,-0.1484375,-1.13671875,-0.2734375
12200,0.00390625,-1.29296875,-0.15234375
12219,0.0234375,-1.2421875,-0.12109375
12239,0.0703125,-1.0859375,-0.14453125
12259,0.078125,-0.91796875,-0.17578125
12279,0.12890625,-0.93359375,-0.18359375
12299,0.296875,-1.0390625,-0.10546875
12320,0.7109375,-1.046875,0.1328125
12339,1.20703125,-1.03125,0.421875
12359,1.44140625,-0.96875,0.77734375
12380,1.4140625,-1.44921875,0.4140625
12399,0.78125,-1.3828125,-0.34765625
12419,0.58203125,0.140625,-0.1015625
12440,0.36328125,0.984375,0.1328125
12460,0.29296875,0.65625,-0.1953125
12479,0.5859375,0.4453125,-0.16796875
12501,0.9375,0.4921875,0.078125
12519,0.9375,0.4921875,0.078125
12539,0.85546875,0.640625,0.08203125
12559,0.8984375,0.55078125,0.05078125
12581,0.98828125,0.4296875,0.04296875
12599,1.00390625,0.3515625,0.046875
12619,0.97265625,0.34375,0.03125
12640,0.93359375,0.3359375,0.01171875
12659,0.93359375,0.3359375,0.01171875
12679,0.9296875,0.3828125,0.015625
12699,0.921875,0.41796875,0.0078125
12719,0.90625,0.4296875,-0.00390625
12739,0.90625,0.41015625,-0.00390625
12759,0.90234375,0.37890625,0
12779,0.91796875,0.39453125,0.01171875
12799,0.91015625,0.40234375,0.015625
12819,0.921875,0.4140625,0.0234375
12839,0.91796875,0.39453125,0.015625
12860,0.90625,0.37109375,0.0078125
12879,0.9140625,0.37109375,0.015625
12900,0.90625,0.37109375,0.015625
12920,0.91015625,0.375,0.01953125
12939,0.90625,0.3828125,0.01171875
12959,0.89453125,0.390625,0.015625
12980,0.90625,0.38671875,0.015625
13000,0.91796875,0.3671875,0.0234375
13019,0.921875,0.36328125,0.02734375
13039,0.9296875,0.3515625,0.02734375
13060,0.921875,0.3515625,0.0234375
13080,0.921875,0.35546875,0.015625
13100,0.91796875,0.36328125,0.0078125
13120,0.9296875,0.36328125,0.015625
13140,0.9296875,0.36328125,0.0234375
13160,0.9296875,0.3828125,0.0234375
13181,0.92578125,0.37109375,0.015625
13200,0.91796875,0.36328125,0.01171875
13219,0.92578125,0.35546875,0.0234375
13239,0.92578125,0.36328125,0.0234375
13260,0.9140625,0.37890625,0.015625
13279,0.9140625,0.3671875,0.015625
13301,0.91015625,0.359375,0.01953125
13320,0.9453125,0.37890625,0.02734375
13339,0.97265625,0.3984375,0.06640625
