time,OV39.forces.x,OV39.forces.y,OV39.forces.z
1120,0.50390625,0.19140625,0.078125
1139,0.5546875,0.390625,0.10546875
1159,0.58984375,0.65625,0.1015625
1180,0.64453125,0.7421875,0.140625
1200,0.73046875,0.73046875,0.17578125
1219,0.7734375,0.76171875,0.15625
1240,0.8046875,0.7578125,0.16796875
1260,0.83203125,0.7109375,0.1796875
1279,0.859375,0.66015625,0.17578125
1300,0.87890625,0.61328125,0.17578125
1320,0.90234375,0.5546875,0.19140625
1340,0.93359375,0.52734375,0.21484375
1359,0.9375,0.546875,0.23828125
1380,0.9375,0.51953125,0.234375
1399,0.9375,0.484375,0.2265625
1420,0.91796875,0.46875,0.2265625
1440,0.90234375,0.45703125,0.19921875
1460,0.87890625,0.44921875,0.1875
1480,0.87109375,0.44140625,0.1796875
1501,0.85546875,0.41796875,0.17578125
1520,0.85546875,0.41015625,0.16796875
1539,0.859375,0.41015625,0.16796875
1561,0.8671875,0.390625,0.16015625
1580,0.875,0.375,0.16015625
1600,0.88671875,0.36328125,0.16015625
1619,0.8984375,0.3515625,0.15234375
1641,0.90625,0.328125,0.15234375
1661,0.91796875,0.33984375,0.15625
1681,0.92578125,0.33984375,0.15234375
1699,0.9296875,0.33984375,0.1484375
1719,0.93359375,0.32421875,0.15234375
1741,0.93359375,0.328125,0.13671875
1760,0.9296875,0.33203125,0.1328125
1780,0.94140625,0.33203125,0.12890625
1802,0.953125,0.32421875,0.12109375
1819,0.9609375,0.328125,0.1015625
1841,0.9765625,0.3359375,0.09375
1860,0.99609375,0.34765625,0.09765625
1879,1.00390625,0.38671875,0.06640625
1901,0.9609375,0.4375,0.01953125
1920,0.828125,0.48046875,0
1939,0.47265625,0.93359375,-0.10546875
1961,-0.29296875,1.875,-0.68359375
1981,-1.13671875,1.40625,-0.80078125
1999,-1.61328125,-0.046875,-0.24609375
2019,-0.2109375,-1.85546875,1.11328125
2040,-0.5234375,-2.7890625,1.23828125
2059,-0.8046875,-2.58203125,0.87109375
2081,-0.8046875,-2.58203125,0.87109375
2100,-0.76953125,-1.60546875,0.06640625
2119,-0.59375,-1.5,-0.0078125
2141,-0.3828125,-1.0859375,0.02734375
2162,-0.41015625,-0.86328125,0.0703125
2181,-0.38671875,-0.91015625,0.0546875
2202,-0.23828125,-0.9375,0.06640625
2221,-0.09375,-0.9375,0.140625
2239,-0.078125,-0.9921875,0.21875
2260,-0.1484375,-1.15625,0.26171875
2281,0.0234375,-1.296875,0.29296875
2302,0.15625,-1.125,0.27734375
2319,0.2578125,-0.95703125,0.21875
2340,0.36328125,-0.828125,0.12109375
2360,0.4453125,-0.671875,0.0859375
2381,0.46875,-0.3828125,0.0625
2401,0.59375,-0.06640625,0.140625
2419,0.66796875,0.140625,0.20703125
2439,0.69921875,0.36328125,0.19140625
2460,0.74609375,0.5234375,0.20703125
2479,0.81640625,0.5234375,0.27734375
2501,0.8984375,0.53125,0.328125
2521,0.91796875,0.55859375,0.359375
2539,0.90625,0.6171875,0.3125
2561,0.875,0.60546875,0.25390625
2580,0.875,0.60546875,0.25390625
2600,0.87890625,0.578125,0.25
2620,0.90234375,0.50390625,0.25
2640,0.90234375,0.50390625,0.25
2659,0.92578125,0.4609375,0.265625
2680,0.96875,0.3515625,0.26953125
2700,0.97265625,0.3359375,0.2578125
2719,0.95703125,0.3046875,0.24609375
2739,0.93359375,0.3046875,0.234375
2759,0.91015625,0.3203125,0.21875
2779,0.890625,0.328125,0.2109375
2800,0.890625,0.3515625,0.2265625
2820,0.87890625,0.3671875,0.2109375
2839,0.875,0.37109375,0.19140625
2860,0.875,0.3671875,0.1875
2880,0.890625,0.3359375,0.18359375
2900,0.90234375,0.30078125,0.1875
2920,0.921875,0.2734375,0.1875
2940,0.93359375,0.2578125,0.1953125
2959,0.953125,0.2421875,0.1875
2980,0.953125,0.2265625,0.1875
3000,0.96484375,0.22265625,0.18359375
3019,0.95703125,0.21875,0.18359375
3040,0.9609375,0.2265625,0.19140625
3060,0.953125,0.23828125,0.1875
3079,0.96875,0.2421875,0.1875
3100,0.96484375,0.24609375,0.19140625
3121,0.9609375,0.23828125,0.1953125
3139,0.9609375,0.2421875,0.19140625
3161,0.95703125,0.23828125,0.1875
3181,0.9609375,0.2421875,0.1953125
3199,0.953125,0.23828125,0.19921875
3221,0.96484375,0.234375,0.1953125
3241,0.9609375,0.23046875,0.19140625
3260,0.95703125,0.23828125,0.19140625
3281,0.9609375,0.24609375,0.203125
3301,0.97265625,0.265625,0.18359375
3319,0.98828125,0.26953125,0.18359375
3340,1.00390625,0.27734375,0.1796875
3360,1.0234375,0.30078125,0.1484375
3380,1.02734375,0.3359375,0.10546875
3400,1,0.37890625,0.0859375
3421,0.98046875,0.43359375,0.10546875
3439,0.8359375,0.80078125,0.0703125
3462,0.41796875,1.296875,-0.18359375
3481,-0.40234375,1.171875,-0.54296875
3499,-1.34765625,0.5703125,-0.4765625
3519,-1.828125,-0.09375,0.15234375
3541,-0.703125,-1.671875,1.3203125
3560,-0.58203125,-2.9609375,0.86328125
3581,-1.2578125,-1.984375,0.609375
3599,-1.29296875,-1.5859375,0.2109375
3620,-0.95703125,-1.74609375,0.32421875
3640,-0.8046875,-1.58203125,0.3515625
3661,-0.5625,-1.234375,0.43359375
3680,-0.27734375,-1.05078125,0.453125
3700,-0.12109375,-0.95703125,0.37109375
3721,-0.09375,-0.93359375,0.27734375
3739,-0.12890625,-0.99609375,0.22265625
3761,-0.171875,-1.0703125,0.19140625
3779,-0.171875,-1.0703125,0.19140625
3799,0.1015625,-1.03125,0.2265625
3822,0.2734375,-1.03125,0.19921875
3843,0.3203125,-0.90625,0.11328125
3862,0.30859375,-0.6640625,0.01171875
3881,0.41015625,-0.3984375,0.0078125
3901,0.4765625,-0.0546875,0.0546875
3919,0.45703125,0.2421875,0.03515625
3941,0.3515625,0.453125,-0.0703125
3961,0.2734375,0.57421875,-0.109375
3979,0.4453125,0.76953125,-0.01953125
4001,0.5859375,0.92578125,0.11328125
4022,0.6484375,1,0.19921875
4040,0.66015625,1.0234375,0.23046875
4062,0.6875,1.0078125,0.203125
4081,0.75390625,0.96875,0.21875
4099,0.8203125,0.9453125,0.2421875
4120,0.87890625,0.92578125,0.25
4142,0.85546875,0.74609375,0.22265625
4160,0.85546875,0.74609375,0.22265625
4181,0.875,0.69140625,0.22265625
4201,0.89453125,0.61328125,0.2265625
4219,0.89453125,0.5625,0.2109375
4240,0.90234375,0.5234375,0.1953125
4260,0.890625,0.4453125,0.1953125
4279,0.8828125,0.39453125,0.1640625
4300,0.82421875,0.359375,0.12890625
4319,0.82421875,0.359375,0.12890625
4339,0.8203125,0.36328125,0.11328125
4359,0.83203125,0.3515625,0.109375
4379,0.8515625,0.34375,0.12109375
4399,0.8671875,0.328125,0.12890625
4419,0.89453125,0.31640625,0.1484375
4439,0.91796875,0.29296875,0.15625
4460,0.9453125,0.25390625,0.16015625
4480,0.9765625,0.21875,0.16015625
4499,0.984375,0.20703125,0.16796875
4520,0.98828125,0.19140625,0.16015625
4540,0.98046875,0.1875,0.1640625
4560,0.98046875,0.19921875,0.15625
4579,0.95703125,0.23046875,0.14453125
4600,0.9453125,0.2734375,0.140625
4620,0.9453125,0.28515625,0.13671875
4639,0.9375,0.30078125,0.1484375
4660,0.94140625,0.28515625,0.140625
4680,0.9453125,0.2734375,0.1484375
4700,0.95703125,0.25390625,0.15234375
4720,0.96484375,0.25,0.1640625
4740,0.9765625,0.2421875,0.171875
4759,0.97265625,0.23828125,0.17578125
4781,0.96875,0.23828125,0.171875
4801,0.97265625,0.23046875,0.16015625
4819,0.96875,0.234375,0.15625
4839,0.96484375,0.23046875,0.15234375
4861,0.97265625,0.234375,0.14453125
4880,0.95703125,0.2578125,0.140625
4900,0.9296875,0.515625,0.1328125
4921,0.8359375,1.19921875,0.28125
4939,0.11328125,1.33984375,-0.08203125
4961,-0.50390625,0.9375,-0.5234375
4981,-0.75390625,0.31640625,-0.125
4999,-0.359375,-1,0.6640625
5021,-0.28125,-1.74609375,0.8984375
5041,-1.46484375,-1.890625,0.68359375
5060,-1.88671875,-1.85546875,0.140625
5081,-1.421875,-1.671875,0.10546875
5101,-0.6875,-1.4921875,0.33203125
5119,-0.7109375,-1.28515625,0.21484375
5140,-0.71875,-1.06640625,0.12109375
5160,-0.53125,-0.93359375,0.0625
5180,-0.38671875,-0.90625,-0.01953125
5200,-0.22265625,-0.88671875,0.01171875
5222,-0.15234375,-0.85546875,0.01953125
5239,-0.0625,-0.84375,0.07421875
5261,0.12890625,-0.828125,0.1328125
5281,0.30078125,-0.84375,0.1328125
5299,0.453125,-0.79296875,0.13671875
5322,0.51953125,-0.64453125,0.109375
5340,0.6015625,-0.4609375,0.08984375
5359,0.72265625,-0.34765625,0.125
5381,0.796875,-0.32421875,0.18359375
5401,0.85546875,-0.21875,0.2578125
5419,0.87109375,-0.1015625,0.27734375
5439,0.89453125,-0.01953125,0.28515625
5460,0.89453125,-0.01953125,0.28515625
5481,1.0390625,-0.02734375,0.3671875
5499,1.08203125,0.015625,0.3984375
5521,1.02734375,0.16796875,0.3671875
5539,0.98046875,0.2734375,0.3515625
5561,0.98828125,0.26171875,0.33203125
5581,0.97265625,0.2890625,0.30078125
5599,0.97265625,0.3125,0.3203125
5623,0.9609375,0.3515625,0.32421875
5640,0.9375,0.40234375,0.296875
5659,0.9140625,0.390625,0.27734375
5681,0.9140625,0.3125,0.27734375
5703,0.9375,0.28125,0.26953125
5720,0.94140625,0.26171875,0.2578125
5740,0.9453125,0.22265625,0.24609375
5761,0.9375,0.20703125,0.23828125
5780,0.93359375,0.16796875,0.25390625
5802,0.92578125,0.17578125,0.23828125
5822,0.91796875,0.19140625,0.23046875
5839,0.91796875,0.19140625,0.23046875
5861,0.91015625,0.1875,0.2421875
5881,0.92578125,0.15625,0.25390625
5899,0.92578125,0.15625,0.25390625
5920,0.95703125,0.1328125,0.2734375
5940,0.97265625,0.1171875,0.2734375
5959,0.984375,0.1171875,0.265625
5979,0.9765625,0.109375,0.265625
5999,0.98046875,0.1171875,0.2578125
6019,0.9765625,0.11328125,0.25
6039,0.9765625,0.12890625,0.25390625
6059,0.9765625,0.140625,0.2578125
6079,0.98046875,0.15234375,0.25390625
6099,0.98046875,0.1484375,0.26171875
6120,0.98046875,0.14453125,0.2734375
6139,0.9765625,0.140625,0.27734375
6160,0.98046875,0.1484375,0.26953125
6180,0.984375,0.14453125,0.2734375
6199,0.984375,0.140625,0.26953125
6220,0.98046875,0.13671875,0.26953125
6240,0.98828125,0.1328125,0.265625
6260,0.9921875,0.140625,0.26953125
6280,1.01171875,0.1328125,0.265625
6300,1.02734375,0.1328125,0.2734375
6319,1.0625,0.1953125,0.32421875
6340,1.05078125,0.6328125,0.48828125
6360,0.484375,1.04296875,0.05859375
6382,-0.33984375,1.01171875,-0.53515625
6400,-0.55859375,0.26953125,-0.16796875
6420,0.1328125,-1.2734375,0.67578125
6439,-0.84765625,-1.5,0.46875
6461,-1.53125,-1.39453125,-0.0234375
6480,-1.5,-1.64453125,-0.17578125
6500,-1.2734375,-1.5859375,-0.09765625
6521,-1.07421875,-1.39453125,-0.06640625
6540,-0.84765625,-1.24609375,0.01171875
6559,-0.58203125,-1.11328125,0.0546875
6580,-0.421875,-1.1171875,0.0859375
6600,-0.32421875,-1.06640625,0.09375
6620,-0.30078125,-1.01171875,0.1171875
6640,-0.21875,-0.984375,0.10546875
6660,-0.11328125,-0.890625,0.06640625
6680,0.09375,-0.73828125,0.04296875
6700,0.32421875,-0.65625,0.078125
6720,0.48046875,-0.66796875,0.1015625
6739,0.5625,-0.7265625,0.14453125
6761,0.625,-0.67578125,0.19140625
6781,0.703125,-0.546875,0.203125
6800,0.76171875,-0.46484375,0.21875
6822,0.828125,-0.421875,0.24609375
6841,0.8984375,-0.328125,0.27734375
6862,0.91015625,-0.21875,0.27734375
6879,0.921875,-0.12890625,0.26953125
6900,0.94921875,-0.09375,0.2734375
6920,0.94140625,-0.05859375,0.26953125
6940,0.92578125,0.0234375,0.23046875
6959,0.93359375,0.11328125,0.234375
6979,0.93359375,0.14453125,0.25
7000,0.953125,0.1484375,0.25
7022,0.9609375,0.12890625,0.25390625
7040,0.9765625,0.1171875,0.25
7061,0.96875,0.1015625,0.24609375
7081,0.98046875,0.109375,0.23828125
7100,0.96484375,0.09765625,0.21875
7123,0.96875,0.0859375,0.2109375
7139,0.96875,0.12109375,0.20703125
7161,0.96875,0.12109375,0.20703125
7181,0.92578125,0.21484375,0.19921875
7200,0.9140625,0.26953125,0.19140625
7220,0.9140625,0.30078125,0.203125
7240,0.91796875,0.328125,0.21484375
7263,0.91015625,0.3671875,0.2265625
7279,0.91796875,0.37890625,0.23828125
7300,0.93359375,0.35546875,0.2578125
7320,0.94921875,0.3359375,0.25
7339,0.96484375,0.31640625,0.25390625
7361,0.95703125,0.3125,0.23828125
7381,0.94921875,0.3046875,0.21875
7399,0.94140625,0.28515625,0.2109375
7420,0.953125,0.26171875,0.20703125
7442,0.9453125,0.23828125,0.1875
7460,0.9453125,0.23828125,0.1875
7481,0.9453125,0.23046875,0.18359375
7501,0.94921875,0.21484375,0.1875
7520,0.94921875,0.21484375,0.1875
7539,0.94921875,0.21875,0.1875
7560,0.94921875,0.22265625,0.19140625
7579,0.94140625,0.21875,0.1875
7600,0.9453125,0.234375,0.19921875
7620,0.953125,0.23046875,0.203125
7639,0.9609375,0.23046875,0.20703125
7659,0.96484375,0.2421875,0.2109375
7679,0.96484375,0.24609375,0.20703125
7699,0.9765625,0.24609375,0.1953125
7720,0.9921875,0.2578125,0.19140625
7740,1.015625,0.27734375,0.1953125
7759,1.1796875,0.33984375,0.34765625
7780,1.453125,0.75,0.78125
7800,1.0546875,1.4296875,0.4453125
7820,0.11328125,1.6875,-0.296875
7840,-0.58203125,1.546875,-0.6328125
7859,-0.48828125,0.1171875,0.38671875
7879,-0.30078125,-1.42578125,0.6640625
7899,-1.6953125,-1.13671875,0.046875
7919,-2.1640625,-1.7578125,-0.53515625
7939,-1.59765625,-1.6953125,-0.375
7960,-1.3984375,-1.609375,-0.33203125
7979,-1.08984375,-1.42578125,-0.2109375
8000,-0.796875,-1.32421875,-0.0625
8020,-0.55078125,-1.1953125,-0.03515625
8041,-0.39453125,-1.07421875,-0.0625
8059,-0.29296875,-0.98828125,-0.078125
8080,-0.234375,-0.93359375,-0.0625
8101,-0.140625,-0.9296875,-0.03515625
8119,-0.02734375,-0.9140625,-0.0703125
8141,0.109375,-0.8828125,-0.0859375
8161,0.30078125,-0.7890625,-0.03515625
8180,0.453125,-0.7265625,0.015625
8200,0.5234375,-0.6484375,0.00390625
8219,0.578125,-0.5625,-0.015625
8239,0.66015625,-0.49609375,0.0234375
8261,0.70703125,-0.3828125,0.0625
8280,0.78125,-0.23046875,0.11328125
8300,0.80859375,-0.0859375,0.125
8321,0.84375,-0.01953125,0.140625
8341,0.91015625,0.07421875,0.19140625
8361,0.9296875,0.1796875,0.22265625
8381,0.890625,0.3125,0.26171875
8399,0.83984375,0.41796875,0.2421875
8420,0.84375,0.50390625,0.2421875
8441,0.859375,0.54296875,0.265625
8462,0.87109375,0.5625,0.2890625
8479,0.89453125,0.59765625,0.30078125
8499,0.875,0.609375,0.296875
8520,0.8828125,0.57421875,0.28515625
8539,0.9140625,0.53125,0.27734375
8562,0.93359375,0.48046875,0.265625
8581,0.9375,0.44921875,0.265625
8600,0.9375,0.42578125,0.25390625
8622,0.9140625,0.42578125,0.2421875
8640,0.8984375,0.41796875,0.21484375
8659,0.8828125,0.4140625,0.1953125
8681,0.87890625,0.39453125,0.19140625
8702,0.875,0.37109375,0.18359375
8719,0.88671875,0.35546875,0.17578125
8740,0.90234375,0.33984375,0.171875
8762,0.9296875,0.3046875,0.171875
8779,0.93359375,0.26953125,0.171875
8800,0.9453125,0.24609375,0.171875
8820,0.95703125,0.234375,0.1640625
8839,0.96875,0.22265625,0.17578125
8861,0.9609375,0.22265625,0.1640625
8881,0.9609375,0.22265625,0.1640625
8899,0.94140625,0.23828125,0.15625
8923,0.94140625,0.234375,0.15625
8940,0.94921875,0.22265625,0.16796875
8959,0.95703125,0.21875,0.1640625
8981,0.95703125,0.21484375,0.1640625
9002,0.95703125,0.21484375,0.16796875
9019,0.953125,0.20703125,0.16796875
9040,0.95703125,0.2109375,0.1640625
9062,0.953125,0.21484375,0.17578125
9079,0.96484375,0.21484375,0.171875
9101,0.96484375,0.21484375,0.1796875
9120,0.97265625,0.21875,0.17578125
9139,0.97265625,0.2109375,0.17578125
9161,0.9765625,0.20703125,0.171875
9181,0.98046875,0.203125,0.1796875
9199,0.98046875,0.203125,0.1796875
9220,0.98828125,0.20703125,0.171875
9240,0.98828125,0.20703125,0.171875
9259,0.98828125,0.21484375,0.17578125
9279,0.99609375,0.2265625,0.17578125
9299,1.01171875,0.24609375,0.1875
9319,1.03125,0.265625,0.19140625
9339,1.0546875,0.2890625,0.20703125
9359,1.06640625,0.28515625,0.23828125
9379,1.15234375,0.3515625,0.42578125
9400,1.2421875,0.875,0.67578125
9420,0.796875,1.6875,0.3203125
9439,-0.1015625,1.6640625,-0.28515625
9460,-0.9296875,1.01953125,-0.54296875
9479,-0.86328125,-0.21875,-0.05859375
9500,-0.7734375,-1.1328125,0.296875
9520,-1.2890625,-1.33984375,0.1328125
9540,-1.71484375,-1.66796875,-0.3046875
9559,-1.3984375,-1.71875,-0.27734375
9579,-1.11328125,-1.60546875,-0.171875
9599,-0.96484375,-1.46484375,-0.1328125
9620,-0.76171875,-1.34375,-0.08984375
9640,-0.546875,-1.27734375,-0.06640625
9660,-0.38671875,-1.1796875,-0.0703125
9679,-0.26953125,-1.08984375,-0.02734375
9700,-0.15234375,-1.02734375,0
9720,-0.0234375,-0.94140625,-0.0234375
9739,0.09375,-0.86328125,-0.04296875
9761,0.22265625,-0.8046875,-0.03515625
9781,0.33203125,-0.75,-0.03125
9799,0.43359375,-0.66015625,-0.03125
9821,0.5234375,-0.55859375,-0.01171875
9841,0.6171875,-0.4765625,0.03515625
9859,0.69921875,-0.4140625,0.0859375
9879,0.78125,-0.31640625,0.1328125
9900,0.86328125,-0.265625,0.171875
9919,0.890625,-0.22265625,0.1796875
9941,0.95703125,-0.09375,0.203125
9959,0.99609375,0.05859375,0.23828125
9979,0.99609375,0.17578125,0.25390625
10000,0.95703125,0.24609375,0.25
10021,0.91796875,0.3125,0.24609375
10040,0.91015625,0.39453125,0.2421875
10061,0.890625,0.484375,0.25
10081,0.8828125,0.52734375,0.2578125
10099,0.90234375,0.515625,0.2734375
10120,0.9140625,0.484375,0.265625
10142,0.90234375,0.4765625,0.25
10159,0.921875,0.4453125,0.23046875
10181,0.92578125,0.42578125,0.21875
10200,0.921875,0.3671875,0.22265625
10219,0.92578125,0.3359375,0.19921875
10241,0.92578125,0.31640625,0.19921875
10262,0.91796875,0.3046875,0.1875
10282,0.9296875,0.30859375,0.1875
10300,0.92578125,0.27734375,0.1953125
10321,0.94140625,0.2578125,0.1953125
10341,0.95703125,0.234375,0.1875
10361,0.96484375,0.2265625,0.17578125
10381,0.96875,0.21875,0.1875
10400,0.96484375,0.203125,0.17578125
10421,0.9609375,0.18359375,0.171875
10439,0.9609375,0.17578125,0.16015625
10461,0.953125,0.1875,0.15625
10480,0.94921875,0.203125,0.16015625
10503,0.94921875,0.22265625,0.171875
10520,0.953125,0.2265625,0.17578125
10540,0.953125,0.23046875,0.17578125
10561,0.95703125,0.20703125,0.1796875
10579,0.9609375,0.20703125,0.1796875
10601,0.97265625,0.2109375,0.171875
10620,0.97265625,0.2109375,0.171875
10639,0.9765625,0.1953125,0.18359375
10661,0.97265625,0.20703125,0.18359375
10680,0.96484375,0.21484375,0.1796875
10700,0.97265625,0.20703125,0.1796875
10720,0.9765625,0.203125,0.1796875
10742,0.96484375,0.203125,0.1796875
10761,0.9609375,0.20703125,0.1796875
10781,0.97265625,0.19921875,0.1796875
10800,0.97265625,0.19921875,0.18359375
10819,0.9765625,0.19140625,0.1796875
10839,0.98046875,0.18359375,0.18359375
10861,0.96484375,0.19921875,0.171875
10879,0.96484375,0.19921875,0.171875
10900,0.96875,0.19921875,0.171875
10920,0.96875,0.21875,0.17578125
10939,0.96875,0.21875,0.17578125
10960,0.98828125,0.2265625,0.17578125
10980,0.99609375,0.23046875,0.17578125
10999,1.0078125,0.234375,0.17578125
11019,1.01953125,0.22265625,0.1875
11039,1.015625,0.2265625,0.1953125
11059,1.01171875,0.2421875,0.1875
11079,0.9765625,0.2578125,0.1796875
11100,0.8515625,0.34765625,0.1640625
11120,0.48828125,0.83203125,0.171875
11139,-0.015625,1.44140625,-0.15234375
11160,-0.4453125,1.29296875,-0.24609375
11179,-0.82421875,0.44921875,-0.07421875
11200,-1.203125,-0.6171875,0.078125
11220,-1.11328125,-2.0703125,0.2734375
11239,-0.99609375,-2.46484375,0.2109375
11260,-1.1640625,-2.015625,-0.06640625
11280,-1.32421875,-1.7890625,-0.3203125
11300,-1.09375,-1.6484375,-0.23046875
11320,-0.65625,-1.4765625,-0.01953125
11340,-0.4609375,-1.32421875,0.10546875
11359,-0.30078125,-1.2109375,0.13671875
11380,-0.2265625,-1.03125,0.046875
11400,-0.19921875,-0.9453125,-0.0078125
11419,-0.11328125,-0.92578125,-0.03515625
11440,-0.015625,-0.9140625,-0.0625
11461,0.0859375,-0.859375,-0.08984375
11479,0.19921875,-0.77734375,-0.078125
11500,0.31640625,-0.7265625,-0.0703125
11521,0.4296875,-0.69140625,0.00390625
11540,0.52734375,-0.66015625,0.05859375
11561,0.59375,-0.59765625,0.09765625
11580,0.61328125,-0.52734375,0.11328125
11600,0.6796875,-0.48828125,0.14453125
11620,0.77734375,-0.4296875,0.171875
11640,0.859375,-0.34765625,0.203125
11659,0.91796875,-0.27734375,0.234375
11681,0.95703125,-0.203125,0.25390625
11700,1.01171875,-0.13671875,0.27734375
11720,1.03515625,-0.08984375,0.2890625
11741,1.0234375,0.015625,0.28125
11762,1,0.13671875,0.2734375
11779,0.98828125,0.23046875,0.2734375
11800,0.98828125,0.2734375,0.28515625
11820,0.9765625,0.32421875,0.296875
11839,0.94921875,0.37109375,0.30859375
11861,0.9296875,0.40234375,0.3046875
11881,0.91796875,0.4140625,0.32421875
11899,0.93359375,0.38671875,0.34375
11919,0.9375,0.34375,0.3515625
11940,0.9453125,0.3203125,0.3359375
11959,0.9296875,0.3203125,0.32421875
11981,0.9140625,0.31640625,0.31640625
12002,0.91015625,0.30859375,0.30859375
12020,0.91015625,0.28515625,0.3046875
12039,0.91796875,0.25,0.296875
12062,0.91796875,0.23046875,0.29296875
12079,0.92578125,0.203125,0.28515625
12101,0.953125,0.1640625,0.28125
12121,0.953125,0.1328125,0.2734375
12140,0.94921875,0.1171875,0.2578125
12161,0.94921875,0.09375,0.26171875
12181,0.9609375,0.08203125,0.2578125
12199,0.953125,0.07421875,0.2578125
12220,0.95703125,0.0859375,0.25
12243,0.95703125,0.08203125,0.25
12262,0.95703125,0.0703125,0.25390625
12281,0.9609375,0.06640625,0.25
12302,0.9765625,0.0625,0.25
12319,0.9765625,0.05859375,0.25390625
12340,0.9765625,0.04296875,0.24609375
12360,0.97265625,0.03515625,0.23828125
12379,0.9609375,0.0390625,0.234375
12400,0.9609375,0.0390625,0.234375
12419,0.96875,0.06640625,0.234375
12439,0.9765625,0.05859375,0.24609375
12462,0.984375,0.05078125,0.24609375
12481,0.98046875,0.05859375,0.25390625
12499,0.9765625,0.0546875,0.2421875
12524,0.984375,0.05078125,0.2421875
12541,0.984375,0.05078125,0.2421875
12562,0.984375,0.0546875,0.2421875
12580,1,0.0703125,0.25
12600,1,0.0703125,0.25
12620,1.01171875,0.0703125,0.24609375
12640,1.015625,0.078125,0.24609375
12660,1.03125,0.0859375,0.25390625
12679,1.046875,0.0859375,0.2578125
12699,1.0703125,0.125,0.265625
12720,1.08203125,0.15234375,0.265625
12739,1.0234375,0.22265625,0.328125
12759,0.859375,0.4765625,0.48828125
12779,0.69140625,1.23828125,0.09375
12799,0.0859375,2.01171875,-0.1796875
12820,-0.68359375,1.72265625,-0.3515625
12840,-1.44921875,0.36328125,-0.0546875
12859,-1.4296875,-1.02734375,0.39453125
12879,-2.359375,-1.8515625,-0.046875
12900,-2.61328125,-2.26171875,-0.6015625
12919,-2.30859375,-2.0859375,-0.76953125
12940,-1.66015625,-1.90234375,-0.5078125
12960,-1.0859375,-1.6328125,-0.18359375
12979,-0.5859375,-1.23046875,0.05859375
13000,-0.3671875,-1.01171875,0.07421875
13020,-0.296875,-0.84765625,0.0078125
13039,-0.31640625,-0.7421875,-0.0625
13060,-0.26953125,-0.65234375,-0.11328125
13080,-0.19921875,-0.61328125,-0.18359375
13099,-0.09375,-0.61328125,-0.203125
13121,0.1015625,-0.625,-0.1484375
13140,0.2578125,-0.609375,-0.07421875
13159,0.33984375,-0.5546875,-0.08203125
13180,0.4296875,-0.453125,-0.09765625
13200,0.53125,-0.40234375,-0.046875
13220,0.6328125,-0.4375,0.046875
13239,0.70703125,-0.43359375,0.10546875
13261,0.78125,-0.26953125,0.09765625
13279,0.8046875,-0.0625,0.08984375
13300,0.8515625,0.0859375,0.12109375
13321,0.9140625,0.11328125,0.17578125
13340,0.9765625,0.12890625,0.21484375
13361,0.98828125,0.20703125,0.234375
13380,1.01953125,0.28125,0.25390625
13399,1.05078125,0.359375,0.28125
13421,1.05859375,0.37890625,0.2890625
13441,1.0390625,0.328125,0.2734375
13461,1.0390625,0.30078125,0.2421875
