time,OV39.forces.x,OV39.forces.y,OV39.forces.z
3121,0.98828125,-0.18359375,0.15625
3141,0.98828125,-0.1875,0.171875
3161,0.9765625,-0.19921875,0.17578125
3180,0.98046875,-0.2265625,0.171875
3203,0.9765625,-0.2265625,0.171875
3222,0.9765625,-0.21875,0.1796875
3241,0.9765625,-0.20703125,0.1875
3264,0.98828125,-0.21484375,0.1875
3281,0.97265625,-0.2265625,0.1875
3301,0.96484375,-0.234375,0.1796875
3321,0.953125,-0.2421875,0.18359375
3341,0.96484375,-0.28125,0.19140625
3361,1.13671875,-0.40234375,0.3125
3380,1.3671875,-0.76171875,0.55078125
3401,1.0390625,-1.08203125,0.71875
3423,0.5390625,-1.140625,0.4296875
3440,0.05078125,-0.890625,-0.12890625
3461,-0.328125,-0.37890625,-0.5078125
3481,-0.66015625,0.36328125,-0.59765625
3501,-0.98828125,0.8828125,-0.62890625
3521,-1.33984375,1.73046875,-0.48828125
3541,-1.421875,2.07421875,-0.46484375
3560,-1.08984375,1.65625,-0.37109375
3580,-0.609375,1.26171875,-0.41015625
3601,-0.203125,0.828125,-0.44140625
3622,0.125,0.61328125,-0.47265625
3641,0.23046875,0.62109375,-0.46484375
3660,0.12890625,0.765625,-0.4375
3681,-0.015625,0.99609375,-0.390625
3701,-0.05859375,1.1953125,-0.32421875
3721,-0.00390625,1.23828125,-0.25
3740,0.11328125,1.234375,-0.171875
3761,0.30859375,1.05859375,-0.15234375
3780,0.4375,0.83203125,-0.18359375
3801,0.5234375,0.60546875,-0.19921875
3820,0.6015625,0.43359375,-0.19921875
3840,0.7265625,0.31640625,-0.1171875
3863,0.94140625,0.07421875,0.03515625
3882,0.9609375,-0.05078125,0.11328125
3900,0.9453125,-0.078125,0.15625
3920,0.92578125,-0.140625,0.1640625
3940,0.9296875,-0.23828125,0.1875
3961,0.9375,-0.36328125,0.1875
3980,0.8984375,-0.4140625,0.1796875
4001,0.90625,-0.39453125,0.1875
4021,0.9375,-0.34765625,0.2109375
4041,0.94921875,-0.31640625,0.2265625
4061,0.96484375,-0.29296875,0.26171875
4081,0.9921875,-0.31640625,0.2734375
4101,0.98046875,-0.3046875,0.2578125
4121,0.96875,-0.26171875,0.234375
4141,0.96875,-0.24609375,0.2265625
4161,0.97265625,-0.23828125,0.2265625
4180,0.98046875,-0.23828125,0.22265625
4201,0.96875,-0.2421875,0.21484375
4221,0.96875,-0.23828125,0.20703125
4240,0.96875,-0.23828125,0.20703125
4263,0.95703125,-0.23046875,0.1953125
4281,0.96484375,-0.2421875,0.19140625
4301,1.00390625,-0.2734375,0.21484375
4321,1.19140625,-0.3515625,0.35546875
4342,1.4609375,-0.609375,0.6171875
4361,0.8984375,-0.71484375,0.5
4382,0.35546875,-0.8046875,-0.03125
4401,-0.28515625,-0.60546875,-0.75390625
4421,-0.375,0.5625,-0.8046875
4441,-0.1015625,1.29296875,-0.57421875
4461,-0.59375,1.54296875,-0.65625
4480,-0.6640625,1.73828125,-0.75390625
4501,-0.21484375,1.15234375,-0.6171875
4520,0.06640625,0.71484375,-0.5390625
4541,0.38671875,0.44140625,-0.45703125
4560,0.5546875,0.4765625,-0.3515625
4581,0.51171875,0.66796875,-0.26953125
4601,0.38671875,0.97265625,-0.18359375
4621,0.3203125,1.1953125,-0.1328125
4643,0.359375,1.19921875,-0.08984375
4661,0.453125,1.23046875,-0.0078125
4681,0.56640625,1.203125,0.03515625
4701,0.62109375,1.12890625,0.00390625
4720,0.62109375,0.96484375,-0.12890625
4741,0.60546875,0.7421875,-0.2265625
4763,0.73046875,0.41796875,-0.19140625
4781,0.80078125,0.28125,-0.109375
4801,0.87109375,0.11328125,0.02734375
4821,0.921875,-0.140625,0.12890625
4843,0.92578125,-0.31640625,0.1796875
4861,0.9375,-0.4375,0.1875
4880,0.91015625,-0.44140625,0.1875
4900,0.88671875,-0.4375,0.1796875
4921,0.8828125,-0.43359375,0.171875
4941,0.890625,-0.4375,0.18359375
4961,0.91015625,-0.41015625,0.1875
4980,0.92578125,-0.36328125,0.20703125
5001,0.9453125,-0.29296875,0.21875
5020,0.94921875,-0.2578125,0.2265625
5040,0.94921875,-0.25390625,0.23046875
5060,0.95703125,-0.27734375,0.23828125
5080,0.9609375,-0.2734375,0.24609375
5101,0.96484375,-0.23828125,0.234375
5120,0.96484375,-0.2265625,0.23046875
5141,0.96875,-0.23828125,0.2265625
5163,0.9609375,-0.2578125,0.22265625
5181,0.94921875,-0.25390625,0.2109375
5201,0.9453125,-0.2578125,0.20703125
5221,0.9375,-0.2578125,0.1875
5240,0.9296875,-0.25390625,0.18359375
5260,0.94140625,-0.2734375,0.1875
5281,1.10546875,-0.3359375,0.30078125
5301,1.2578125,-0.609375,0.46875
5321,0.59765625,-0.83203125,0.265625
5340,0.1640625,-0.8828125,-0.1875
5361,0.01171875,-0.83203125,-0.28125
5380,-0.390625,0.13671875,-0.4765625
5401,-0.62109375,1.71875,-0.25
5421,-1.15625,2.03125,-0.3359375
5440,-0.90234375,1.8515625,-0.34765625
5461,-0.390625,1.4453125,-0.3515625
5480,0.08203125,0.89453125,-0.35546875
5500,0.44140625,0.68359375,-0.34375
5520,0.47265625,0.734375,-0.33203125
5541,0.30078125,0.90625,-0.28515625
5561,0.046875,1.21484375,-0.22265625
5581,-0.11328125,1.46484375,-0.15625
5600,-0.125,1.48046875,-0.17578125
5621,-0.0234375,1.359375,-0.1953125
5641,0.125,1.23828125,-0.20703125
5661,0.19140625,1.1171875,-0.2109375
5680,0.3359375,0.91015625,-0.21875
5701,0.45703125,0.66015625,-0.21875
5721,0.51171875,0.41015625,-0.234375
5740,0.64453125,0.234375,-0.1640625
5761,0.8203125,0.03515625,0.015625
5781,0.87890625,-0.09375,0.109375
5801,0.90625,-0.19140625,0.17578125
5821,0.87109375,-0.25,0.1953125
5843,0.87109375,-0.25,0.1953125
5861,0.81640625,-0.35546875,0.22265625
5880,0.8515625,-0.46875,0.26171875
5900,0.8359375,-0.51171875,0.25390625
5921,0.8046875,-0.4609375,0.21875
5941,0.80859375,-0.40625,0.22265625
5961,0.84375,-0.390625,0.2421875
5981,0.87890625,-0.38671875,0.265625
6001,0.91796875,-0.39453125,0.28515625
6021,0.921875,-0.3671875,0.2890625
6041,0.9453125,-0.359375,0.27734375
6061,0.9453125,-0.3515625,0.28125
6080,0.94140625,-0.33984375,0.26953125
6101,0.953125,-0.34765625,0.2578125
6122,0.953125,-0.35546875,0.25390625
6141,0.94921875,-0.33984375,0.25
6161,0.953125,-0.328125,0.25
6181,0.953125,-0.3125,0.23828125
6201,0.95703125,-0.3046875,0.234375
6221,0.94921875,-0.296875,0.21875
6241,0.94921875,-0.28515625,0.2109375
6261,0.94921875,-0.26953125,0.21484375
6280,0.94140625,-0.2421875,0.19921875
6301,0.9453125,-0.2265625,0.19921875
6323,0.94921875,-0.2265625,0.19921875
6341,0.94921875,-0.2265625,0.2109375
6361,0.953125,-0.2265625,0.21875
6381,0.953125,-0.2421875,0.22265625
6401,0.94140625,-0.2421875,0.21875
6421,0.94140625,-0.25,0.21484375
6441,0.9453125,-0.2578125,0.21484375
6461,0.9375,-0.25,0.2109375
6480,0.95703125,-0.25390625,0.21484375
6501,0.953125,-0.26171875,0.21484375
6521,0.95703125,-0.2578125,0.22265625
6541,0.96484375,-0.28125,0.23828125
6560,1.12890625,-0.3203125,0.3515625
6580,1.38671875,-0.515625,0.55859375
6601,0.91796875,-0.6953125,0.48046875
6621,0.390625,-0.89453125,0.046875
6643,0.10546875,-1.1171875,-0.26171875
6660,-0.46875,-0.72265625,-0.4140625
6680,-0.80078125,-0.0546875,-0.36328125
6701,-0.67578125,1.13671875,-0.1015625
6721,-0.6328125,2.2890625,0.1484375
6741,-0.90625,2.15625,0.140625
6763,-0.67578125,1.65625,0.04296875
6781,-0.1015625,1.453125,-0.03515625
6801,0.046875,1.19921875,-0.25390625
6823,0.08203125,1.1171875,-0.31640625
6842,0.08203125,1.1171875,-0.31640625
6861,-0.0625,1.27734375,-0.265625
6880,-0.22265625,1.390625,-0.203125
6901,-0.265625,1.37109375,-0.08984375
6921,-0.18359375,1.30078125,-0.046875
6940,-0.0625,1.18359375,-0.05859375
6961,0.09765625,1.05078125,-0.08203125
6980,0.23828125,0.95703125,-0.09375
7001,0.42578125,0.55078125,-0.16796875
7020,0.4921875,0.38671875,-0.203125
7040,0.5390625,0.30078125,-0.234375
7060,0.60546875,0.234375,-0.19140625
7080,0.71875,0.19921875,-0.09765625
7101,0.80859375,0.14453125,0.0078125
7121,0.8671875,0.10546875,0.078125
7141,0.89453125,0.0625,0.140625
7161,0.91015625,-0.015625,0.16796875
7181,0.953125,-0.07421875,0.203125
7200,1.0078125,-0.13671875,0.24609375
7221,1.03125,-0.16796875,0.26953125
7241,1.02734375,-0.19140625,0.2578125
7260,0.98046875,-0.21484375,0.23828125
7280,0.9921875,-0.23828125,0.22265625
7302,1.01171875,-0.2578125,0.21875
7321,1.00390625,-0.27734375,0.22265625
7340,1,-0.29296875,0.2109375
7361,0.98046875,-0.28125,0.203125
7381,0.98046875,-0.2734375,0.1953125
7401,0.96484375,-0.25390625,0.20703125
7420,0.96484375,-0.25390625,0.20703125
7441,0.9609375,-0.234375,0.19921875
7460,0.96484375,-0.21875,0.21484375
7480,0.9609375,-0.22265625,0.2109375
7500,0.96484375,-0.203125,0.21484375
7522,0.9609375,-0.16796875,0.203125
7541,0.96484375,-0.16015625,0.19140625
7561,0.95703125,-0.16015625,0.18359375
7581,0.96484375,-0.15625,0.16796875
7601,0.95703125,-0.15625,0.16015625
7622,0.95703125,-0.15234375,0.15625
7640,0.96484375,-0.140625,0.15625
7661,0.97265625,-0.1171875,0.1640625
7680,0.98046875,-0.1015625,0.17578125
7701,0.98828125,-0.0859375,0.17578125
7722,0.99609375,-0.0859375,0.19140625
7741,1,-0.0859375,0.1953125
7763,1.00390625,-0.08203125,0.1953125
7781,1,-0.0859375,0.19140625
7801,0.9921875,-0.0859375,0.1875
7821,0.984375,-0.10546875,0.18359375
7840,0.9765625,-0.1171875,0.17578125
7861,0.96484375,-0.1171875,0.17578125
7880,0.9609375,-0.1171875,0.17578125
7901,0.953125,-0.109375,0.16015625
7922,1.0390625,-0.09765625,0.21875
7940,1.28515625,-0.31640625,0.40625
7963,1.03515625,-0.734375,0.41796875
7981,0.3046875,-0.890625,0.11328125
8001,0.00390625,-0.66015625,-0.37109375
8021,-0.08984375,0.0703125,-0.44921875
8040,-0.15234375,1.08984375,-0.38671875
8060,-0.2578125,1.7421875,-0.26953125
8080,-0.7578125,1.65234375,-0.09375
8100,-1,1.8046875,-0.26171875
8123,-0.80078125,1.53125,-0.3203125
8141,-0.44140625,1.1875,-0.3203125
8160,-0.23046875,0.94921875,-0.44140625
8181,-0.03515625,0.79296875,-0.484375
8201,0.0703125,0.8125,-0.45703125
8221,0.05078125,0.96875,-0.390625
8243,-0.015625,1.05859375,-0.28515625
8261,0.0703125,1.015625,-0.16796875
8280,0.2734375,0.8828125,-0.09765625
8301,0.4296875,0.79296875,-0.1015625
8321,0.55078125,0.703125,-0.12890625
8341,0.64453125,0.578125,-0.14453125
8363,0.671875,0.46484375,-0.109375
8381,0.69921875,0.3671875,-0.11328125
8402,0.77734375,0.28125,-0.10546875
8421,0.85546875,0.22265625,-0.046875
8441,0.96875,0.01953125,0.12109375
8460,0.96875,0.01953125,0.12109375
8480,0.984375,-0.09765625,0.19140625
8501,0.99609375,-0.203125,0.265625
8520,1.01171875,-0.2578125,0.29296875
8540,1.01171875,-0.3046875,0.30078125
8560,0.984375,-0.3359375,0.27734375
8580,0.9765625,-0.3203125,0.2578125
8600,0.9765625,-0.28515625,0.25
8620,0.95703125,-0.2265625,0.26171875
8641,0.98046875,-0.1953125,0.24609375
8661,0.984375,-0.19140625,0.23046875
8680,0.97265625,-0.171875,0.22265625
8701,0.96875,-0.1640625,0.2265625
8720,0.9765625,-0.15625,0.23828125
8741,0.98046875,-0.15625,0.2421875
8763,0.98046875,-0.14453125,0.23046875
8781,0.9765625,-0.14453125,0.23046875
8801,0.98046875,-0.14453125,0.2265625
8821,0.9921875,-0.12890625,0.2109375
8841,0.9921875,-0.109375,0.19921875
8860,0.984375,-0.09765625,0.19140625
8880,0.9765625,-0.09765625,0.1953125
8901,0.97265625,-0.10546875,0.18359375
8920,0.96484375,-0.11328125,0.18359375
8941,0.96484375,-0.11328125,0.171875
8963,0.96484375,-0.10546875,0.1796875
8981,0.96875,-0.08984375,0.17578125
9002,0.96875,-0.08984375,0.17578125
9020,0.98046875,-0.125,0.1796875
9042,0.98046875,-0.1171875,0.1875
9061,0.984375,-0.125,0.19140625
9081,0.98046875,-0.12890625,0.18359375
9101,0.984375,-0.13671875,0.19140625
9120,0.984375,-0.1328125,0.1875
9141,0.984375,-0.125,0.18359375
9160,0.98828125,-0.12109375,0.19140625
9181,0.98046875,-0.12109375,0.1875
9201,0.99609375,-0.14453125,0.1953125
9221,1.140625,-0.1640625,0.30078125
9241,1.5859375,-0.3671875,0.66015625
9260,1.203125,-0.734375,0.640625
9280,0.66015625,-0.859375,0.35546875
9301,0.4296875,-0.81640625,-0.2734375
9323,-0.078125,-0.6875,-0.45703125
9340,-0.5546875,-0.1171875,-0.4921875
9360,-0.67578125,0.734375,-0.390625
9381,-0.85546875,1.45703125,-0.375
9401,-0.98828125,1.7734375,-0.29296875
9421,-0.8828125,1.671875,-0.16015625
9441,-0.68359375,1.421875,-0.17578125
9460,-0.4375,1.1640625,-0.23828125
9480,-0.18359375,0.98046875,-0.3046875
9501,-0.0703125,0.9609375,-0.3828125
9522,-0.08203125,1.08203125,-0.43359375
9541,-0.0703125,1.1171875,-0.40234375
9561,-0.03515625,1.078125,-0.31640625
9581,0.09765625,0.9921875,-0.21875
9600,0.23828125,0.9296875,-0.15234375
9621,0.390625,0.82421875,-0.109375
9641,0.5234375,0.671875,-0.11328125
9660,0.62109375,0.4765625,-0.16015625
9680,0.65625,0.33203125,-0.203125
9700,0.6953125,0.21875,-0.17578125
9721,0.7890625,0.07421875,-0.09375
9741,0.890625,-0.078125,0.05078125
9761,0.96875,-0.20703125,0.17578125
9781,0.9921875,-0.296875,0.21484375
9801,0.97265625,-0.32421875,0.23828125
9821,0.9609375,-0.328125,0.2421875
9843,0.9609375,-0.33984375,0.2421875
9861,0.953125,-0.3515625,0.2578125
9880,0.9453125,-0.3515625,0.2421875
9900,0.94140625,-0.30078125,0.22265625
9922,0.9609375,-0.265625,0.2109375
9941,0.98046875,-0.2421875,0.2109375
9960,0.9921875,-0.2265625,0.21484375
9981,0.98828125,-0.234375,0.20703125
10001,0.96875,-0.24609375,0.203125
10021,0.96875,-0.25390625,0.19921875
10041,0.95703125,-0.25390625,0.203125
10060,0.96484375,-0.2578125,0.19921875
10080,0.96875,-0.2578125,0.203125
10101,0.9609375,-0.2265625,0.1953125
10120,0.96875,-0.21875,0.19140625
10140,0.96484375,-0.2109375,0.19140625
10160,0.96875,-0.21484375,0.18359375
10180,0.9609375,-0.21484375,0.1953125
10201,0.95703125,-0.21484375,0.1875
10221,0.96484375,-0.21484375,0.1875
10241,0.96484375,-0.203125,0.1875
10261,0.96875,-0.203125,0.1953125
10280,0.96484375,-0.19140625,0.1953125
10300,0.96875,-0.1875,0.18359375
10321,0.96484375,-0.1875,0.1796875
10341,0.95703125,-0.19140625,0.1796875
10361,0.953125,-0.1953125,0.1796875
10380,0.94921875,-0.21484375,0.1796875
10401,0.96484375,-0.22265625,0.1953125
10421,1.1015625,-0.171875,0.27734375
10441,1.25,-0.21875,0.4375
10461,1.140625,-0.40625,0.46484375
10480,0.9296875,-0.5859375,0.23046875
10501,0.890625,-0.74609375,-0.0078125
10521,0.54296875,-0.51171875,-0.35546875
10541,-0.05859375,0.16015625,-0.4140625
10560,-0.51953125,1.0859375,-0.58203125
10581,-0.59375,1.55859375,-0.5859375
10602,-0.75,1.48046875,-0.6796875
10621,-0.55078125,1.203125,-0.60546875
10642,-0.55078125,1.203125,-0.60546875
10661,-0.1875,0.9140625,-0.53515625
10680,-0.16796875,0.8046875,-0.515625
10701,-0.0546875,0.80859375,-0.48046875
10720,-0.02734375,0.94140625,-0.4921875
10741,0.06640625,1.0078125,-0.4453125
10763,0.20703125,0.99609375,-0.359375
10781,0.2734375,0.9609375,-0.30859375
10801,0.3515625,0.8984375,-0.2734375
10821,0.4453125,0.80859375,-0.23046875
10841,0.53515625,0.6796875,-0.21484375
10861,0.59765625,0.5546875,-0.1875
10881,0.6875,0.48046875,-0.1796875
10901,0.765625,0.41015625,-0.13671875
10921,0.81640625,0.33984375,-0.0625
10940,0.859375,0.24609375,-0.015625
10963,0.90234375,0.1640625,0.0390625
10981,0.953125,0.05078125,0.09375
11002,0.98828125,-0.0390625,0.1484375
11021,0.9921875,-0.10546875,0.17578125
11043,0.9921875,-0.140625,0.20703125
11060,1.01171875,-0.16015625,0.2265625
11080,1.01953125,-0.15234375,0.2421875
11101,1.01953125,-0.12890625,0.23828125
11120,1.0078125,-0.1328125,0.2421875
11140,0.99609375,-0.13671875,0.23828125
11163,1,-0.140625,0.21484375
11182,0.98046875,-0.11328125,0.21875
11204,0.9765625,-0.0859375,0.20703125
11221,0.9765625,-0.0859375,0.203125
11241,0.97265625,-0.08984375,0.19140625
11261,0.9765625,-0.09765625,0.1875
11281,0.97265625,-0.08203125,0.203125
11301,0.984375,-0.0625,0.19921875
11320,0.98828125,-0.078125,0.1953125
11340,0.98828125,-0.0703125,0.19921875
11361,0.984375,-0.06640625,0.1953125
11381,0.98828125,-0.0703125,0.19921875
11402,0.984375,-0.07421875,0.19921875
11421,0.984375,-0.06640625,0.1953125
11440,0.984375,-0.07421875,0.1953125
11461,0.9765625,-0.078125,0.18359375
11483,0.96875,-0.0703125,0.1953125
11500,0.97265625,-0.06640625,0.1953125
11520,0.98046875,-0.078125,0.19921875
11541,0.98046875,-0.109375,0.203125
11562,1.12890625,-0.24609375,0.32421875
11581,1.33984375,-0.51953125,0.53125
11602,1.08984375,-0.41015625,0.51171875
11621,0.8515625,-0.34765625,0.35546875
11641,0.65234375,-0.41796875,-0.06640625
11660,0.21484375,-0.3515625,-0.4296875
11681,-0.4609375,0.89453125,-0.5703125
11701,-0.29296875,1.41015625,-0.46484375
11721,-0.546875,1.34375,-0.44921875
11740,-0.60546875,1.140625,-0.359375
11760,-0.41015625,1.12109375,-0.3046875
11780,-0.26953125,1.140625,-0.359375
11801,-0.19140625,1.078125,-0.36328125
11821,-0.1171875,0.94921875,-0.359375
11841,-0.05078125,0.9140625,-0.3515625
11861,-0.0078125,0.96484375,-0.375
11881,-0.03125,1.109375,-0.41015625
11900,-0.046875,1.1875,-0.421875
11920,0.015625,1.1328125,-0.3125
11941,0.12109375,1.0546875,-0.19921875
11960,0.28125,0.94140625,-0.1640625
11981,0.4375,0.828125,-0.171875
12001,0.53515625,0.6796875,-0.19921875
12021,0.59765625,0.52734375,-0.20703125
12040,0.67578125,0.39453125,-0.18359375
12061,0.78515625,0.25,-0.109375
12081,0.8828125,0.16796875,-0.0703125
12101,0.9375,0.1328125,0.00390625
12120,0.953125,0.10546875,0.05078125
12140,0.95703125,0.0703125,0.0859375
12161,0.96875,-0.0234375,0.13671875
12181,0.9765625,-0.1328125,0.16015625
12202,0.9609375,-0.16015625,0.1953125
12220,0.96484375,-0.125,0.1875
12240,0.96484375,-0.125,0.1875
12261,0.98046875,-0.078125,0.20703125
12282,0.9921875,-0.078125,0.20703125
12301,1.00390625,-0.08203125,0.22265625
12321,0.99609375,-0.08203125,0.21484375
12341,0.984375,-0.08203125,0.21484375
12362,0.9921875,-0.09375,0.19921875
12381,0.99609375,-0.09765625,0.21484375
12401,0.99609375,-0.09765625,0.21484375
12421,1.00390625,-0.1171875,0.20703125
12441,1,-0.12109375,0.21484375
12460,0.9921875,-0.1171875,0.2109375
12481,0.9765625,-0.11328125,0.20703125
12501,0.9765625,-0.125,0.1953125
12521,0.97265625,-0.1171875,0.20703125
12541,0.97265625,-0.12109375,0.1953125
12562,0.96875,-0.12109375,0.203125
12580,0.96875,-0.12109375,0.19140625
12602,0.9609375,-0.1171875,0.1953125
12621,0.9609375,-0.109375,0.19140625
12641,0.97265625,-0.11328125,0.1953125
12661,0.97265625,-0.1171875,0.203125
12683,0.96484375,-0.12109375,0.19921875
12700,0.96484375,-0.125,0.1953125
12721,0.9609375,-0.12890625,0.19140625
12741,0.9609375,-0.140625,0.1875
12762,0.98828125,-0.15234375,0.21484375
12781,1.234375,-0.26171875,0.38671875
12801,1.44921875,-0.5859375,0.66015625
12821,1.01953125,-0.68359375,0.54296875
12841,0.53125,-0.57421875,0.16796875
12861,0.35546875,-0.37890625,-0.3359375
12881,0.00390625,-0.05859375,-0.38671875
12900,-0.4375,0.5078125,-0.5234375
12920,-0.54296875,1.09375,-0.5
12941,-0.43359375,1.3828125,-0.3359375
12960,-0.62109375,1.390625,-0.1953125
12981,-0.71875,1.30859375,-0.16796875
13001,-0.60546875,1.27734375,-0.17578125
13020,-0.4453125,1.20703125,-0.1875
13040,-0.375,1.09765625,-0.26953125
13061,-0.32421875,0.96484375,-0.33203125
13083,-0.28515625,0.953125,-0.42578125
13101,-0.32421875,1.05859375,-0.51171875
